REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,1/2/2022 14:55,7688.2,80.01,TRADE
NSW1,1/2/2022 15:00,7812.73,81.04,TRADE
NSW1,1/2/2022 15:05,7809.11,56,TRADE
NSW1,1/2/2022 15:10,7845.94,70.19,TRADE
NSW1,1/2/2022 15:15,7909.46,80.01,TRADE
NSW1,1/2/2022 15:20,7979.01,97.03,TRADE
NSW1,1/2/2022 15:25,8070.98,85,TRADE
NSW1,1/2/2022 15:30,8095.77,80.01,TRADE
NSW1,1/2/2022 15:35,8168.29,80.01,TRADE
NSW1,1/2/2022 15:40,8220.84,80.01,TRADE
NSW1,1/2/2022 15:45,8282.85,80.01,TRADE
NSW1,1/2/2022 15:50,8280.95,107.56,TRADE
NSW1,1/2/2022 15:55,8383.97,84.89,TRADE
NSW1,1/2/2022 16:00,8416.79,96.06,TRADE
NSW1,1/2/2022 16:05,8537.7,74.34,TRADE
NSW1,1/2/2022 16:10,8601.67,78.07,TRADE
NSW1,1/2/2022 16:15,8711.3,75.17,TRADE
NSW1,1/2/2022 16:20,8669.86,80.01,TRADE
NSW1,1/2/2022 16:25,8744.42,107.8,TRADE
NSW1,1/2/2022 16:30,8831.89,119.25,TRADE
NSW1,1/2/2022 16:35,8838.36,73.54,TRADE
NSW1,1/2/2022 16:40,8995.82,102.22,TRADE
NSW1,1/2/2022 16:45,9043.39,85.88,TRADE
NSW1,1/2/2022 16:50,9168.59,127.74,TRADE
NSW1,1/2/2022 16:55,9183.61,120.56,TRADE
NSW1,1/2/2022 17:00,9222.04,131.71,TRADE
NSW1,1/2/2022 17:05,9285.37,121.02,TRADE
NSW1,1/2/2022 17:10,9311.92,132.21,TRADE
NSW1,1/2/2022 17:15,9322.65,132.52,TRADE
NSW1,1/2/2022 17:20,9370.59,134.01,TRADE
NSW1,1/2/2022 17:25,9408.18,134.01,TRADE
NSW1,1/2/2022 17:30,9330.65,132.45,TRADE
NSW1,1/2/2022 17:35,9383.41,128.83,TRADE
NSW1,1/2/2022 17:40,9357.23,134.02,TRADE
NSW1,1/2/2022 17:45,9395.65,134.02,TRADE
NSW1,1/2/2022 17:50,9330.44,134.02,TRADE
NSW1,1/2/2022 17:55,9308.45,134.02,TRADE
NSW1,1/2/2022 18:00,9289.66,134.02,TRADE
NSW1,1/2/2022 18:05,9251.28,134.01,TRADE
NSW1,1/2/2022 18:10,9299.58,134.02,TRADE
NSW1,1/2/2022 18:15,9284.96,197.98,TRADE
NSW1,1/2/2022 18:20,9192.19,196.46,TRADE
NSW1,1/2/2022 18:25,9227.8,299.99,TRADE
NSW1,1/2/2022 18:30,9122.6,299.99,TRADE
NSW1,1/2/2022 18:35,9105.78,299.99,TRADE
NSW1,1/2/2022 18:40,9004.02,192.69,TRADE
NSW1,1/2/2022 18:45,8992.84,145.95,TRADE
NSW1,1/2/2022 18:50,8934.9,130.5,TRADE
NSW1,1/2/2022 18:55,8873.54,134.01,TRADE
NSW1,1/2/2022 19:00,8914.47,187.29,TRADE
NSW1,1/2/2022 19:05,8806.12,184.9,TRADE
NSW1,1/2/2022 19:10,8823.75,187.31,TRADE
NSW1,1/2/2022 19:15,8840.11,282.83,TRADE
NSW1,1/2/2022 19:20,8784.52,188.73,TRADE
NSW1,1/2/2022 19:25,8768.33,189.72,TRADE
NSW1,1/2/2022 19:30,8765.77,191.05,TRADE
NSW1,1/2/2022 19:35,8755.22,192.39,TRADE
NSW1,1/2/2022 19:40,8761.57,192.32,TRADE
NSW1,1/2/2022 19:45,8725.16,192.28,TRADE
NSW1,1/2/2022 19:50,8710.87,134.01,TRADE
NSW1,1/2/2022 19:55,8695.37,134.01,TRADE
NSW1,1/2/2022 20:00,8629.49,127.51,TRADE
NSW1,1/2/2022 20:05,8613.19,193.45,TRADE
NSW1,1/2/2022 20:10,8594.66,192.3,TRADE
NSW1,1/2/2022 20:15,8604.09,137.76,TRADE
NSW1,1/2/2022 20:20,8501.84,134.02,TRADE
NSW1,1/2/2022 20:25,8467.58,134.02,TRADE
NSW1,1/2/2022 20:30,8422.25,133.14,TRADE
NSW1,1/2/2022 20:35,8429.84,134.02,TRADE
NSW1,1/2/2022 20:40,8335.42,132.59,TRADE
NSW1,1/2/2022 20:45,8317.35,134.01,TRADE
NSW1,1/2/2022 20:50,8206.48,117.57,TRADE
NSW1,1/2/2022 20:55,8184.33,116.82,TRADE
NSW1,1/2/2022 21:00,8174.04,116.57,TRADE
NSW1,1/2/2022 21:05,8139.26,117.34,TRADE
NSW1,1/2/2022 21:10,8085.83,116.32,TRADE
NSW1,1/2/2022 21:15,8047.03,114.58,TRADE
NSW1,1/2/2022 21:20,7945.17,112.33,TRADE
NSW1,1/2/2022 21:25,7913.34,103.39,TRADE
NSW1,1/2/2022 21:30,7908.2,103.54,TRADE
NSW1,1/2/2022 21:35,7893.87,113.97,TRADE
NSW1,1/2/2022 21:40,7862.65,114,TRADE
NSW1,1/2/2022 21:45,7865.45,107.8,TRADE
NSW1,1/2/2022 21:50,7758.85,112.22,TRADE
NSW1,1/2/2022 21:55,7732.97,102.41,TRADE
NSW1,1/2/2022 22:00,7676.13,99.73,TRADE
NSW1,1/2/2022 22:05,7704.78,116.91,TRADE
NSW1,1/2/2022 22:10,7692.54,112.85,TRADE
NSW1,1/2/2022 22:15,7748.89,113.92,TRADE
NSW1,1/2/2022 22:20,7634.29,103.96,TRADE
NSW1,1/2/2022 22:25,7606.05,111.43,TRADE
NSW1,1/2/2022 22:30,7582.86,111.51,TRADE
NSW1,1/2/2022 22:35,7538.07,113.84,TRADE
NSW1,1/2/2022 22:40,7471.53,114.8,TRADE
NSW1,1/2/2022 22:45,7466.47,115.32,TRADE
NSW1,1/2/2022 22:50,7384.09,113.92,TRADE
NSW1,1/2/2022 22:55,7297.59,111.87,TRADE
NSW1,1/2/2022 23:00,7274.56,111.25,TRADE
NSW1,1/2/2022 23:05,7283.07,110.6,TRADE
NSW1,1/2/2022 23:10,7227.55,107.8,TRADE
NSW1,1/2/2022 23:15,7215.88,107.8,TRADE
NSW1,1/2/2022 23:20,7134.41,100.42,TRADE
NSW1,1/2/2022 23:25,7084.39,100.53,TRADE
NSW1,1/2/2022 23:30,7106.79,101.25,TRADE
NSW1,1/2/2022 23:35,7132.75,102.68,TRADE
NSW1,1/2/2022 23:40,7067.77,101.34,TRADE
NSW1,1/2/2022 23:45,7096.98,102.73,TRADE
NSW1,1/2/2022 23:50,7016.53,97.17,TRADE
NSW1,1/2/2022 23:55,6977.92,85.96,TRADE
NSW1,1/3/2022 0:00,7004.77,85.99,TRADE
NSW1,1/3/2022 0:05,6953.99,100.96,TRADE
NSW1,1/3/2022 0:10,6893.72,90.47,TRADE
NSW1,1/3/2022 0:15,6863.37,90.47,TRADE
NSW1,1/3/2022 0:20,6766.92,80.01,TRADE
NSW1,1/3/2022 0:25,6777.53,80.01,TRADE
NSW1,1/3/2022 0:30,6733.48,80.01,TRADE
NSW1,1/3/2022 0:35,6712.7,90.47,TRADE
NSW1,1/3/2022 0:40,6693.06,83.43,TRADE
NSW1,1/3/2022 0:45,6659,80.01,TRADE
NSW1,1/3/2022 0:50,6594,80.01,TRADE
NSW1,1/3/2022 0:55,6580.57,80.01,TRADE
NSW1,1/3/2022 1:00,6491.11,70.19,TRADE
NSW1,1/3/2022 1:05,6474.18,80.01,TRADE
NSW1,1/3/2022 1:10,6417.92,80.01,TRADE
NSW1,1/3/2022 1:15,6380.02,78.64,TRADE
NSW1,1/3/2022 1:20,6341.37,70.19,TRADE
NSW1,1/3/2022 1:25,6313.77,70.19,TRADE
NSW1,1/3/2022 1:30,6283.34,70.19,TRADE
NSW1,1/3/2022 1:35,6288.97,80.01,TRADE
NSW1,1/3/2022 1:40,6209.83,70.19,TRADE
NSW1,1/3/2022 1:45,6163.19,70.19,TRADE
NSW1,1/3/2022 1:50,6124.98,70.19,TRADE
NSW1,1/3/2022 1:55,6123.18,70.19,TRADE
NSW1,1/3/2022 2:00,6123.33,70.19,TRADE
NSW1,1/3/2022 2:05,6123.89,68.23,TRADE
NSW1,1/3/2022 2:10,6048.03,70.19,TRADE
NSW1,1/3/2022 2:15,6067.64,67.67,TRADE
NSW1,1/3/2022 2:20,6068.03,70.19,TRADE
NSW1,1/3/2022 2:25,6078.78,78.07,TRADE
NSW1,1/3/2022 2:30,6050.61,74.97,TRADE
NSW1,1/3/2022 2:35,6033.97,78.07,TRADE
NSW1,1/3/2022 2:40,6046.3,78.07,TRADE
NSW1,1/3/2022 2:45,5987.31,78.07,TRADE
NSW1,1/3/2022 2:50,6024.89,78.07,TRADE
NSW1,1/3/2022 2:55,5993.46,70.19,TRADE
NSW1,1/3/2022 3:00,5990.09,70.19,TRADE
NSW1,1/3/2022 3:05,5964.43,70.19,TRADE
NSW1,1/3/2022 3:10,5960.27,70.19,TRADE
NSW1,1/3/2022 3:15,5990.54,80.01,TRADE
NSW1,1/3/2022 3:20,5994.55,78.07,TRADE
NSW1,1/3/2022 3:25,6000.04,80.01,TRADE
NSW1,1/3/2022 3:30,6001.77,78.07,TRADE
NSW1,1/3/2022 3:35,5969.39,70.19,TRADE
NSW1,1/3/2022 3:40,5945.66,78.07,TRADE
NSW1,1/3/2022 3:45,5937.67,78.07,TRADE
NSW1,1/3/2022 3:50,5913.59,78.07,TRADE
NSW1,1/3/2022 3:55,5933.93,78.07,TRADE
NSW1,1/3/2022 4:00,5966.66,78.07,TRADE
NSW1,1/3/2022 4:05,5995.93,70.19,TRADE
NSW1,1/3/2022 4:10,5983.91,70.19,TRADE
NSW1,1/3/2022 4:15,6011.96,70.19,TRADE
NSW1,1/3/2022 4:20,6004.61,70.19,TRADE
NSW1,1/3/2022 4:25,6027.77,77.07,TRADE
NSW1,1/3/2022 4:30,6048.69,70.19,TRADE
NSW1,1/3/2022 4:35,6064.55,70.19,TRADE
NSW1,1/3/2022 4:40,6094.12,70.19,TRADE
NSW1,1/3/2022 4:45,6093.1,70.19,TRADE
NSW1,1/3/2022 4:50,6070.85,70.19,TRADE
NSW1,1/3/2022 4:55,6103.27,70.19,TRADE
NSW1,1/3/2022 5:00,6093.39,70.19,TRADE
NSW1,1/3/2022 5:05,6103.11,70.79,TRADE
NSW1,1/3/2022 5:10,6137.72,78.07,TRADE
NSW1,1/3/2022 5:15,6136.29,76.8,TRADE
NSW1,1/3/2022 5:20,6138.94,78.07,TRADE
NSW1,1/3/2022 5:25,6101.16,78.07,TRADE
NSW1,1/3/2022 5:30,6110.19,75.8,TRADE
NSW1,1/3/2022 5:35,6070.04,65.68,TRADE
NSW1,1/3/2022 5:40,6109.81,66.47,TRADE
NSW1,1/3/2022 5:45,6072.78,65.57,TRADE
NSW1,1/3/2022 5:50,6120.43,64.99,TRADE
NSW1,1/3/2022 5:55,6128.03,55.04,TRADE
NSW1,1/3/2022 6:00,6130.44,30.46,TRADE
NSW1,1/3/2022 6:05,6123.67,31.36,TRADE
NSW1,1/3/2022 6:10,6177.25,57.26,TRADE
NSW1,1/3/2022 6:15,6170.87,21.71,TRADE
NSW1,1/3/2022 6:20,6170.77,21.68,TRADE
NSW1,1/3/2022 6:25,6186.41,21.26,TRADE
NSW1,1/3/2022 6:30,6191.85,12.67,TRADE
NSW1,1/3/2022 6:35,6232.69,20.75,TRADE
NSW1,1/3/2022 6:40,6232.16,20.63,TRADE
NSW1,1/3/2022 6:45,6250.29,21.59,TRADE
NSW1,1/3/2022 6:50,6164.45,26.2,TRADE
NSW1,1/3/2022 6:55,6217.07,35.59,TRADE
NSW1,1/3/2022 7:00,6273.45,54.79,TRADE
NSW1,1/3/2022 7:05,6279.68,43.55,TRADE
NSW1,1/3/2022 7:10,6301.75,44.92,TRADE
NSW1,1/3/2022 7:15,6306.4,25.73,TRADE
NSW1,1/3/2022 7:20,6274.74,14.26,TRADE
NSW1,1/3/2022 7:25,6278.38,13.09,TRADE
NSW1,1/3/2022 7:30,6283.77,0.79,TRADE
NSW1,1/3/2022 7:35,6258.32,0,TRADE
NSW1,1/3/2022 7:40,6349.11,12.92,TRADE
NSW1,1/3/2022 7:45,6327.32,12.83,TRADE
NSW1,1/3/2022 7:50,6316.64,0.78,TRADE
NSW1,1/3/2022 7:55,6290.92,0.79,TRADE
NSW1,1/3/2022 8:00,6317.84,12.93,TRADE
NSW1,1/3/2022 8:05,6322.05,0.79,TRADE
NSW1,1/3/2022 8:10,6313.82,19.46,TRADE
NSW1,1/3/2022 8:15,6308.13,14.07,TRADE
NSW1,1/3/2022 8:20,6275.33,14.92,TRADE
NSW1,1/3/2022 8:25,6188.24,12.86,TRADE
NSW1,1/3/2022 8:30,6231.81,0.78,TRADE
NSW1,1/3/2022 8:35,6257.39,12.88,TRADE
NSW1,1/3/2022 8:40,6258.94,12.98,TRADE
NSW1,1/3/2022 8:45,6281.01,12.98,TRADE
NSW1,1/3/2022 8:50,6326.04,12.99,TRADE
NSW1,1/3/2022 8:55,6322.83,3.37,TRADE
NSW1,1/3/2022 9:00,6325.71,8.98,TRADE
NSW1,1/3/2022 9:05,6274.94,20.78,TRADE
NSW1,1/3/2022 9:10,6322.2,13.36,TRADE
NSW1,1/3/2022 9:15,6363.59,13.98,TRADE
NSW1,1/3/2022 9:20,6404.01,14.45,TRADE
NSW1,1/3/2022 9:25,6345.77,14.17,TRADE
NSW1,1/3/2022 9:30,6349.92,14.17,TRADE
NSW1,1/3/2022 9:35,6325.71,4.56,TRADE
NSW1,1/3/2022 9:40,6361.99,5.6,TRADE
NSW1,1/3/2022 9:45,6385.5,13.17,TRADE
NSW1,1/3/2022 9:50,6344.82,3.14,TRADE
NSW1,1/3/2022 9:55,6330.91,5.11,TRADE
NSW1,1/3/2022 10:00,6385.48,4.83,TRADE
NSW1,1/3/2022 10:05,6353.05,12.9,TRADE
NSW1,1/3/2022 10:10,6373.86,14.21,TRADE
NSW1,1/3/2022 10:15,6414.53,2.64,TRADE
NSW1,1/3/2022 10:20,6378.36,5.04,TRADE
NSW1,1/3/2022 10:25,6345.24,3.56,TRADE
NSW1,1/3/2022 10:30,6374.75,5.78,TRADE
NSW1,1/3/2022 10:35,6367.17,15.29,TRADE
NSW1,1/3/2022 10:40,6367.52,23.48,TRADE
NSW1,1/3/2022 10:45,6378.85,15.75,TRADE
NSW1,1/3/2022 10:50,6340.7,13.98,TRADE
NSW1,1/3/2022 10:55,6370.96,14.08,TRADE
NSW1,1/3/2022 11:00,6366.27,14.35,TRADE
NSW1,1/3/2022 11:05,6408.82,14.35,TRADE
NSW1,1/3/2022 11:10,6437.43,26.6,TRADE
NSW1,1/3/2022 11:15,6455.46,26.61,TRADE
NSW1,1/3/2022 11:20,6457.96,54.99,TRADE
NSW1,1/3/2022 11:25,6385.73,54.99,TRADE
NSW1,1/3/2022 11:30,6421.31,49.36,TRADE
NSW1,1/3/2022 11:35,6429.27,66.85,TRADE
NSW1,1/3/2022 11:40,6462.39,26.41,TRADE
NSW1,1/3/2022 11:45,6445.13,23.95,TRADE
NSW1,1/3/2022 11:50,6505.19,23.92,TRADE
NSW1,1/3/2022 11:55,6571.07,23.98,TRADE
NSW1,1/3/2022 12:00,6597.18,24,TRADE
NSW1,1/3/2022 12:05,6591.2,24.51,TRADE
NSW1,1/3/2022 12:10,6656.66,54.99,TRADE
NSW1,1/3/2022 12:15,6608.82,30.59,TRADE
NSW1,1/3/2022 12:20,6655.13,54.33,TRADE
NSW1,1/3/2022 12:25,6585.08,30.55,TRADE
NSW1,1/3/2022 12:30,6643.11,30.32,TRADE
NSW1,1/3/2022 12:35,6663.09,54.99,TRADE
NSW1,1/3/2022 12:40,6677.57,59.62,TRADE
NSW1,1/3/2022 12:45,6635.66,54.99,TRADE
NSW1,1/3/2022 12:50,6702.93,69.47,TRADE
NSW1,1/3/2022 12:55,6645.59,68.54,TRADE
NSW1,1/3/2022 13:00,6640.77,29.89,TRADE
NSW1,1/3/2022 13:05,6749.4,45.39,TRADE
NSW1,1/3/2022 13:10,6762.86,68.47,TRADE
NSW1,1/3/2022 13:15,6734.92,67.15,TRADE
NSW1,1/3/2022 13:20,6746.94,67.96,TRADE
NSW1,1/3/2022 13:25,6794.15,67.49,TRADE
NSW1,1/3/2022 13:30,6890.12,67.92,TRADE
NSW1,1/3/2022 13:35,6844.93,68.37,TRADE
NSW1,1/3/2022 13:40,6918.53,68.87,TRADE
NSW1,1/3/2022 13:45,6937.21,96.08,TRADE
NSW1,1/3/2022 13:50,6968.4,113.14,TRADE
NSW1,1/3/2022 13:55,7016.64,110.27,TRADE
NSW1,1/3/2022 14:00,7095.01,105.05,TRADE
NSW1,1/3/2022 14:05,7068,84.15,TRADE
NSW1,1/3/2022 14:10,7116.02,70.19,TRADE
NSW1,1/3/2022 14:15,7180.54,70.19,TRADE
NSW1,1/3/2022 14:20,7166.8,67.57,TRADE
NSW1,1/3/2022 14:25,7210.29,70.19,TRADE
NSW1,1/3/2022 14:30,7213.33,64.99,TRADE
NSW1,1/3/2022 14:35,7286.31,68.34,TRADE
NSW1,1/3/2022 14:40,7363.7,69.99,TRADE
NSW1,1/3/2022 14:45,7409.52,64.99,TRADE
NSW1,1/3/2022 14:50,7447.93,62.9,TRADE
NSW1,1/3/2022 14:55,7538.32,67.13,TRADE
NSW1,1/3/2022 15:00,7615.83,55.04,TRADE
NSW1,1/3/2022 15:05,7639.54,63.7,TRADE
NSW1,1/3/2022 15:10,7698.67,55.04,TRADE
NSW1,1/3/2022 15:15,7746.13,63.67,TRADE
NSW1,1/3/2022 15:20,7745.15,43.58,TRADE
NSW1,1/3/2022 15:25,7785.93,63.01,TRADE
NSW1,1/3/2022 15:30,7793.36,47.12,TRADE
NSW1,1/3/2022 15:35,7906.54,55.04,TRADE
NSW1,1/3/2022 15:40,7951.3,63,TRADE
NSW1,1/3/2022 15:45,8023.01,66.26,TRADE
NSW1,1/3/2022 15:50,8032.97,58.54,TRADE
NSW1,1/3/2022 15:55,8174.91,43.58,TRADE
NSW1,1/3/2022 16:00,8210.3,70.19,TRADE
NSW1,1/3/2022 16:05,8217.22,35.59,TRADE
NSW1,1/3/2022 16:10,8277.31,55.04,TRADE
NSW1,1/3/2022 16:15,8278.62,35.59,TRADE
NSW1,1/3/2022 16:20,8302.06,35.59,TRADE
NSW1,1/3/2022 16:25,8424.57,43.55,TRADE
NSW1,1/3/2022 16:30,8395.1,68.96,TRADE
NSW1,1/3/2022 16:35,8488.75,63.23,TRADE
NSW1,1/3/2022 16:40,8463.11,62.72,TRADE
NSW1,1/3/2022 16:45,8552.59,63.95,TRADE
NSW1,1/3/2022 16:50,8576.82,62.24,TRADE
NSW1,1/3/2022 16:55,8661.97,62.97,TRADE
NSW1,1/3/2022 17:00,8742.92,70.19,TRADE
NSW1,1/3/2022 17:05,8724.35,56.58,TRADE
NSW1,1/3/2022 17:10,8822.56,62.48,TRADE
NSW1,1/3/2022 17:15,8848.81,61.8,TRADE
NSW1,1/3/2022 17:20,8778.65,85,TRADE
NSW1,1/3/2022 17:25,8900.2,70.19,TRADE
NSW1,1/3/2022 17:30,8886.69,82.65,TRADE
NSW1,1/3/2022 17:35,8974.01,80.38,TRADE
NSW1,1/3/2022 17:40,8980.65,80.01,TRADE
NSW1,1/3/2022 17:45,8950.54,80.01,TRADE
NSW1,1/3/2022 17:50,8941.69,88.21,TRADE
NSW1,1/3/2022 17:55,8903.3,86.93,TRADE
NSW1,1/3/2022 18:00,8967.78,104.42,TRADE
NSW1,1/3/2022 18:05,8888.12,86.8,TRADE
NSW1,1/3/2022 18:10,8810.35,86.23,TRADE
NSW1,1/3/2022 18:15,8822.54,86.8,TRADE
NSW1,1/3/2022 18:20,8790.83,105.05,TRADE
NSW1,1/3/2022 18:25,8750.32,105.05,TRADE
NSW1,1/3/2022 18:30,8779.91,105.05,TRADE
NSW1,1/3/2022 18:35,8725.71,85.89,TRADE
NSW1,1/3/2022 18:40,8699.34,92.75,TRADE
NSW1,1/3/2022 18:45,8704.1,105.05,TRADE
NSW1,1/3/2022 18:50,8609.86,105.05,TRADE
NSW1,1/3/2022 18:55,8641.02,134.01,TRADE
NSW1,1/3/2022 19:00,8638.03,80.01,TRADE
NSW1,1/3/2022 19:05,8591.25,80.01,TRADE
NSW1,1/3/2022 19:10,8622.38,117.54,TRADE
NSW1,1/3/2022 19:15,8544.34,94.56,TRADE
NSW1,1/3/2022 19:20,8525.39,134.01,TRADE
NSW1,1/3/2022 19:25,8531.95,134.01,TRADE
NSW1,1/3/2022 19:30,8511.85,134.02,TRADE
NSW1,1/3/2022 19:35,8487.62,299.98,TRADE
NSW1,1/3/2022 19:40,8477.83,299.98,TRADE
NSW1,1/3/2022 19:45,8460.31,299.98,TRADE
NSW1,1/3/2022 19:50,8476.03,299.98,TRADE
NSW1,1/3/2022 19:55,8486.37,299.98,TRADE
NSW1,1/3/2022 20:00,8442.67,286.32,TRADE
NSW1,1/3/2022 20:05,8454.66,286.4,TRADE
NSW1,1/3/2022 20:10,8473.53,285.73,TRADE
NSW1,1/3/2022 20:15,8448.24,124.16,TRADE
NSW1,1/3/2022 20:20,8458.55,125.35,TRADE
NSW1,1/3/2022 20:25,8341.92,122.46,TRADE
NSW1,1/3/2022 20:30,8337.38,113.06,TRADE
NSW1,1/3/2022 20:35,8270.37,111.67,TRADE
NSW1,1/3/2022 20:40,8235.6,109.97,TRADE
NSW1,1/3/2022 20:45,8242.01,121.93,TRADE
NSW1,1/3/2022 20:50,8167.5,108.57,TRADE
NSW1,1/3/2022 20:55,8129.84,105.05,TRADE
NSW1,1/3/2022 21:00,8071.25,100.19,TRADE
NSW1,1/3/2022 21:05,8069.18,100.84,TRADE
NSW1,1/3/2022 21:10,8069.5,105.05,TRADE
NSW1,1/3/2022 21:15,8066.48,105.05,TRADE
NSW1,1/3/2022 21:20,8026.42,100.27,TRADE
NSW1,1/3/2022 21:25,8006.13,99.64,TRADE
NSW1,1/3/2022 21:30,7943.39,94.56,TRADE
NSW1,1/3/2022 21:35,7956.5,100.48,TRADE
NSW1,1/3/2022 21:40,7901.69,94.56,TRADE
NSW1,1/3/2022 21:45,7909.79,100.56,TRADE
NSW1,1/3/2022 21:50,7846.54,85,TRADE
NSW1,1/3/2022 21:55,7823.8,83.55,TRADE
NSW1,1/3/2022 22:00,7814.3,83.62,TRADE
NSW1,1/3/2022 22:05,7786.25,99.73,TRADE
NSW1,1/3/2022 22:10,7792.95,85,TRADE
NSW1,1/3/2022 22:15,7776.62,85,TRADE
NSW1,1/3/2022 22:20,7667.1,80.01,TRADE
NSW1,1/3/2022 22:25,7683.26,80.01,TRADE
NSW1,1/3/2022 22:30,7655.49,80.01,TRADE
NSW1,1/3/2022 22:35,7723.12,102.36,TRADE
NSW1,1/3/2022 22:40,7598.55,74.51,TRADE
NSW1,1/3/2022 22:45,7576.2,76.8,TRADE
NSW1,1/3/2022 22:50,7498,62.01,TRADE
NSW1,1/3/2022 22:55,7448.69,70.19,TRADE
NSW1,1/3/2022 23:00,7417.46,70.19,TRADE
NSW1,1/3/2022 23:05,7431.43,76.8,TRADE
NSW1,1/3/2022 23:10,7366.38,80.01,TRADE
NSW1,1/3/2022 23:15,7402.79,80.01,TRADE
NSW1,1/3/2022 23:20,7320.49,80.01,TRADE
NSW1,1/3/2022 23:25,7314.19,76.8,TRADE
NSW1,1/3/2022 23:30,7266.01,80.01,TRADE
NSW1,1/3/2022 23:35,7279.88,80.01,TRADE
NSW1,1/3/2022 23:40,7222.23,76.8,TRADE
NSW1,1/3/2022 23:45,7212.9,80.01,TRADE
NSW1,1/3/2022 23:50,7198.24,80.01,TRADE
NSW1,1/3/2022 23:55,7180.53,80.01,TRADE
NSW1,1/4/2022 0:00,7143.04,22.74,TRADE
NSW1,1/4/2022 0:05,7111.02,76.8,TRADE
NSW1,1/4/2022 0:10,7027.37,66.81,TRADE
NSW1,1/4/2022 0:15,7033.54,67.87,TRADE
NSW1,1/4/2022 0:20,6998.26,67.89,TRADE
NSW1,1/4/2022 0:25,6950.3,66.22,TRADE
NSW1,1/4/2022 0:30,6849.74,22.74,TRADE
NSW1,1/4/2022 0:35,6896.2,76.8,TRADE
NSW1,1/4/2022 0:40,6822.01,22.73,TRADE
NSW1,1/4/2022 0:45,6785.76,22.75,TRADE
NSW1,1/4/2022 0:50,6692.03,22.73,TRADE
NSW1,1/4/2022 0:55,6647.68,22.76,TRADE
NSW1,1/4/2022 1:00,6637.07,59.95,TRADE
NSW1,1/4/2022 1:05,6552.59,54.99,TRADE
NSW1,1/4/2022 1:10,6522.15,64.99,TRADE
NSW1,1/4/2022 1:15,6467.46,59.95,TRADE
NSW1,1/4/2022 1:20,6382.96,22.72,TRADE
NSW1,1/4/2022 1:25,6368.26,54.99,TRADE
NSW1,1/4/2022 1:30,6319,54.99,TRADE
NSW1,1/4/2022 1:35,6336.4,54.99,TRADE
NSW1,1/4/2022 1:40,6275.03,54.99,TRADE
NSW1,1/4/2022 1:45,6263.63,54.99,TRADE
NSW1,1/4/2022 1:50,6202.05,52,TRADE
NSW1,1/4/2022 1:55,6205.18,54.99,TRADE
NSW1,1/4/2022 2:00,6177,54.99,TRADE
NSW1,1/4/2022 2:05,6139.06,54.99,TRADE
NSW1,1/4/2022 2:10,6163.05,54.99,TRADE
NSW1,1/4/2022 2:15,6187.02,59.95,TRADE
NSW1,1/4/2022 2:20,6104.82,54.99,TRADE
NSW1,1/4/2022 2:25,6087.03,54.99,TRADE
NSW1,1/4/2022 2:30,6060.81,54.99,TRADE
NSW1,1/4/2022 2:35,6049.04,54.99,TRADE
NSW1,1/4/2022 2:40,6043.97,54.99,TRADE
NSW1,1/4/2022 2:45,6035.34,52,TRADE
NSW1,1/4/2022 2:50,6070.14,54.99,TRADE
NSW1,1/4/2022 2:55,6019.1,52,TRADE
NSW1,1/4/2022 3:00,6053.19,54.99,TRADE
NSW1,1/4/2022 3:05,6050.28,54.99,TRADE
NSW1,1/4/2022 3:10,6092.73,58.02,TRADE
NSW1,1/4/2022 3:15,6080.36,54.99,TRADE
NSW1,1/4/2022 3:20,6091.78,54.99,TRADE
NSW1,1/4/2022 3:25,6074.57,54.99,TRADE
NSW1,1/4/2022 3:30,6090.57,54.99,TRADE
NSW1,1/4/2022 3:35,6060.09,59.95,TRADE
NSW1,1/4/2022 3:40,6090.8,62.18,TRADE
NSW1,1/4/2022 3:45,6075.72,64.99,TRADE
NSW1,1/4/2022 3:50,6073.64,62.19,TRADE
NSW1,1/4/2022 3:55,6121.34,62.18,TRADE
NSW1,1/4/2022 4:00,6152.31,61.77,TRADE
NSW1,1/4/2022 4:05,6171.67,62.16,TRADE
NSW1,1/4/2022 4:10,6188.27,62.55,TRADE
NSW1,1/4/2022 4:15,6174.57,62.97,TRADE
NSW1,1/4/2022 4:20,6139.31,62.96,TRADE
NSW1,1/4/2022 4:25,6206.92,64.99,TRADE
NSW1,1/4/2022 4:30,6241.58,64.99,TRADE
NSW1,1/4/2022 4:35,6303.15,64.99,TRADE
NSW1,1/4/2022 4:40,6281.46,64.99,TRADE
NSW1,1/4/2022 4:45,6304.76,64.99,TRADE
NSW1,1/4/2022 4:50,6314.55,64.99,TRADE
NSW1,1/4/2022 4:55,6353.42,64.99,TRADE
NSW1,1/4/2022 5:00,6352.73,64.99,TRADE
NSW1,1/4/2022 5:05,6423.15,78.14,TRADE
NSW1,1/4/2022 5:10,6440.9,76.8,TRADE
NSW1,1/4/2022 5:15,6530.8,80.01,TRADE
NSW1,1/4/2022 5:20,6588.35,80.01,TRADE
NSW1,1/4/2022 5:25,6565.88,76.8,TRADE
NSW1,1/4/2022 5:30,6602.85,76.8,TRADE
NSW1,1/4/2022 5:35,6610.25,64.98,TRADE
NSW1,1/4/2022 5:40,6632.45,76.8,TRADE
